2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-02-05 21:04:44,585 - INFO - Probing node bootstrap-0 broker version
2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-02-05 21:04:44,710 - INFO - Broker version identified as 2.5.0
2025-02-05 21:04:44,710 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2025-02-05 21:04:44,713 - INFO - Conectado a Kafka exitosamente.
2025-02-05 21:04:44,716 - INFO - Transacción enviada: {'timestamp': '2025-02-05 21:04:44', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 57, 'precio_unitario': 2746.98, 'total': 156577.86, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:20,067 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:20', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 63, 'precio_unitario': 1654.67, 'total': 104244.21, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:21,074 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:21', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 61, 'precio_unitario': 2162.12, 'total': 131889.32, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:22,081 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:22', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 5, 'precio_unitario': 1635.44, 'total': 8177.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:23,087 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:23', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 67, 'precio_unitario': 194.01, 'total': 12998.67, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:24,094 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:24', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 90, 'precio_unitario': 1148.45, 'total': 103360.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:25,102 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:25', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 72, 'precio_unitario': 411.2, 'total': 29606.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:26,106 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:26', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 21, 'precio_unitario': 2324.95, 'total': 48823.95, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:27,113 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:27', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 53, 'precio_unitario': 1404.92, 'total': 74460.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:28,120 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:28', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 55, 'precio_unitario': 2188.52, 'total': 120368.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:29,126 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:29', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 45, 'precio_unitario': 671.87, 'total': 30234.15, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:30,133 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:30', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 25, 'precio_unitario': 206.62, 'total': 5165.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:31,136 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:31', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 3, 'precio_unitario': 1715.53, 'total': 5146.59, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:32,141 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:32', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 96, 'precio_unitario': 1975.94, 'total': 189690.24, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:33,146 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:33', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 86, 'precio_unitario': 2657.44, 'total': 228539.84, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:34,153 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:34', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 45, 'precio_unitario': 1155.5, 'total': 51997.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:35,160 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:35', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 99, 'precio_unitario': 1139.88, 'total': 112848.12, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:36,161 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:36', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 86, 'precio_unitario': 2292.41, 'total': 197147.26, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:37,166 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:37', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 53, 'precio_unitario': 2837.76, 'total': 150401.28, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:38,171 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:38', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 78, 'precio_unitario': 1107.99, 'total': 86423.22, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:39,175 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:39', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 87, 'precio_unitario': 581.98, 'total': 50632.26, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:40,181 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:40', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 66, 'precio_unitario': 2176.66, 'total': 143659.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:41,188 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:41', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 6, 'precio_unitario': 2496.18, 'total': 14977.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:42,194 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:42', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 36, 'precio_unitario': 1413.16, 'total': 50873.76, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:43,199 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:43', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 57, 'precio_unitario': 1551.26, 'total': 88421.82, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:44,204 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:44', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 69, 'precio_unitario': 2578.92, 'total': 177945.48, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:45,210 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:45', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 79, 'precio_unitario': 2758.02, 'total': 217883.58, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:46,217 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:46', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 48, 'precio_unitario': 1245.4, 'total': 59779.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:47,220 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:47', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 65, 'precio_unitario': 2072.38, 'total': 134704.7, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:07:48,224 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:48', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 97, 'precio_unitario': 1181.73, 'total': 114627.81, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:49,231 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:49', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 65, 'precio_unitario': 2784.3, 'total': 180979.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:50,233 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:50', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 60, 'precio_unitario': 1699.61, 'total': 101976.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:51,240 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:51', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 92, 'precio_unitario': 1513.09, 'total': 139204.28, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:52,243 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:52', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 76, 'precio_unitario': 2631.93, 'total': 200026.68, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:53,250 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:53', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 1, 'precio_unitario': 823.8, 'total': 823.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:54,254 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:54', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 16, 'precio_unitario': 716.9, 'total': 11470.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:55,258 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:55', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 41, 'precio_unitario': 985.3, 'total': 40397.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:56,261 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:56', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 16, 'precio_unitario': 822.63, 'total': 13162.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:57,264 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:57', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 17, 'precio_unitario': 2617.4, 'total': 44495.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:58,270 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:58', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 98, 'precio_unitario': 534.39, 'total': 52370.22, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:07:59,278 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:07:59', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 97, 'precio_unitario': 1044.57, 'total': 101323.29, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:00,285 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:00', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 18, 'precio_unitario': 1909.18, 'total': 34365.24, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:01,287 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:01', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 41, 'precio_unitario': 1301.31, 'total': 53353.71, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:02,293 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:02', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 90, 'precio_unitario': 2401.67, 'total': 216150.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:03,297 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:03', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 61, 'precio_unitario': 2016.01, 'total': 122976.61, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:08:04,303 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:04', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 32, 'precio_unitario': 682.26, 'total': 21832.32, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:05,309 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:05', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 50, 'precio_unitario': 868.4, 'total': 43420.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:06,311 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:06', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 95, 'precio_unitario': 317.87, 'total': 30197.65, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:07,316 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:07', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 55, 'precio_unitario': 654.89, 'total': 36018.95, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:08,322 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:08', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 27, 'precio_unitario': 2614.02, 'total': 70578.54, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:09,329 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:09', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 25, 'precio_unitario': 621.19, 'total': 15529.75, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:10,334 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:10', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 44, 'precio_unitario': 1277.61, 'total': 56214.84, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:11,341 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:11', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 37, 'precio_unitario': 976.87, 'total': 36144.19, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:12,347 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:12', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 28, 'precio_unitario': 380.96, 'total': 10666.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:13,353 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:13', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 88, 'precio_unitario': 1618.11, 'total': 142393.68, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:14,356 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:14', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 81, 'precio_unitario': 2157.44, 'total': 174752.64, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:15,362 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:15', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 100, 'precio_unitario': 2117.67, 'total': 211767.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:16,365 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:16', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 7, 'precio_unitario': 306.45, 'total': 2145.15, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:17,371 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:17', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 85, 'precio_unitario': 136.69, 'total': 11618.65, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:18,377 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:18', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 82, 'precio_unitario': 328.05, 'total': 26900.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:19,382 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:19', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 92, 'precio_unitario': 101.7, 'total': 9356.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:20,388 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:20', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 1, 'precio_unitario': 2541.66, 'total': 2541.66, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:21,391 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:21', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 23, 'precio_unitario': 463.58, 'total': 10662.34, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:22,393 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:22', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 41, 'precio_unitario': 275.64, 'total': 11301.24, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:08:23,397 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:23', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 94, 'precio_unitario': 897.01, 'total': 84318.94, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:24,403 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:24', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 17, 'precio_unitario': 723.81, 'total': 12304.77, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:25,407 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:25', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 70, 'precio_unitario': 723.04, 'total': 50612.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:26,411 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:26', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 3, 'precio_unitario': 876.7, 'total': 2630.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:27,417 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:27', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 87, 'precio_unitario': 2440.95, 'total': 212362.65, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:28,423 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:28', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 68, 'precio_unitario': 1831.12, 'total': 124516.16, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:29,429 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:29', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 49, 'precio_unitario': 575.46, 'total': 28197.54, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:30,434 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:30', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 48, 'precio_unitario': 2596.5, 'total': 124632.0, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:08:31,439 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:31', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 70, 'precio_unitario': 1312.85, 'total': 91899.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:32,440 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:32', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 69, 'precio_unitario': 2479.6, 'total': 171092.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:33,442 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:33', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 98, 'precio_unitario': 2669.81, 'total': 261641.38, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:34,449 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:34', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 13, 'precio_unitario': 2404.8, 'total': 31262.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:35,455 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:35', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 39, 'precio_unitario': 2912.03, 'total': 113569.17, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:36,459 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:36', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 59, 'precio_unitario': 988.28, 'total': 58308.52, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:37,465 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:37', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 25, 'precio_unitario': 2563.48, 'total': 64087.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:38,471 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:38', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 61, 'precio_unitario': 2470.06, 'total': 150673.66, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:08:39,474 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:39', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 64, 'precio_unitario': 1413.49, 'total': 90463.36, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:40,479 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:40', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 41, 'precio_unitario': 1284.88, 'total': 52680.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:41,486 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:41', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 40, 'precio_unitario': 2638.96, 'total': 105558.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:42,489 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:42', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 52, 'precio_unitario': 161.2, 'total': 8382.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:43,493 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:43', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 9, 'precio_unitario': 2982.73, 'total': 26844.57, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:08:44,499 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:44', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 44, 'precio_unitario': 2975.93, 'total': 130940.92, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:08:45,503 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:45', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 65, 'precio_unitario': 2676.27, 'total': 173957.55, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:46,510 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:46', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 21, 'precio_unitario': 2479.55, 'total': 52070.55, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:47,516 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:47', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 65, 'precio_unitario': 180.28, 'total': 11718.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:48,521 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:48', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 10, 'precio_unitario': 2788.56, 'total': 27885.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:49,524 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:49', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 72, 'precio_unitario': 1497.87, 'total': 107846.64, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:50,530 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:50', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 96, 'precio_unitario': 828.88, 'total': 79572.48, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:08:51,535 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:51', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 37, 'precio_unitario': 665.59, 'total': 24626.83, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:52,540 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:52', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 95, 'precio_unitario': 1956.44, 'total': 185861.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:53,547 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:53', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 95, 'precio_unitario': 959.26, 'total': 91129.7, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:08:54,554 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:54', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 34, 'precio_unitario': 2635.84, 'total': 89618.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:55,560 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:55', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 22, 'precio_unitario': 1661.2, 'total': 36546.4, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:56,565 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:56', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 15, 'precio_unitario': 1772.71, 'total': 26590.65, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:57,569 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:57', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 72, 'precio_unitario': 1449.6, 'total': 104371.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:08:58,571 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:08:58', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 13, 'precio_unitario': 2069.97, 'total': 26909.61, 'estado': 'EXITOSO', 'error': None}
